Date,AAPL,BTC-USD,MSFT,NVDA,TSLA,SPY
2023-03-13,5.011429058255006,23.91533257072565,4.374652752903344,8.07502407898006,10.404292842267845,1.8785665769989701
2023-03-14,5.082035485938968,24.457476296998593,4.493012984738753,8.460737379653333,10.927846720600161,1.9096198407768057
2023-03-15,5.095358229267605,24.09167941449682,4.573123812172623,8.518753754869692,10.760285749706277,1.8976764902223444
2023-03-16,5.1906107041200915,24.76061411815931,4.758502775468427,8.980413190432563,10.979725692110492,1.9309713185600779
2023-03-17,5.1623014165309185,27.104101619253424,4.814150337165217,9.045110109010967,10.741204529867577,1.9083930406247904
2023-03-20,5.242233250550199,27.4434044901438,4.690105590675747,9.106641570729623,10.927250745253522,1.9267436449496753
2023-03-21,5.304847060226432,27.84721955542783,4.716809378191662,9.211772721271188,11.781752918175087,1.9520426391300458
2023-03-22,5.256554685633757,26.988968006972897,4.691139430674961,9.306353914786666,11.398329676728869,1.918767142560591
2023-03-23,5.293190173808602,28.003531328414688,4.783656338099392,9.560566876483598,11.462134524374141,1.9239541935284912
2023-03-24,5.337153170814197,27.17264823873035,4.833791691808657,9.415704779709,11.354203844040986,1.936579372481596
2023-03-27,5.271541743889021,26.823373195600666,4.761604830579938,9.328506744211523,11.437685886871595,1.9402005502189477
2023-03-28,5.250558937141143,26.950119775010826,4.741791169269963,9.285961312909638,11.281454816766015,1.9358452255672147
2023-03-29,5.354471709151972,28.01783133847059,4.832757851809444,9.487783514157064,11.561121025077597,1.963982614296395
2023-03-30,5.40742704390967,27.70662466714334,4.893746385054965,9.628075595834172,11.644603067908205,1.9754824081675801
2023-03-31,5.492022352088701,28.146357697750016,4.966967086282898,9.766609463185961,12.370900480078614,2.0033259847042753
2023-04-03,5.5343194921834895,27.466120812813596,4.948532413419077,9.83271094000211,11.614191947281205,2.0109597317732493
2023-04-04,5.516334816679283,27.839583102973574,4.94767141520027,9.652687912091968,11.483601465371445,1.999802846648907
2023-04-05,5.454054589580993,27.849362240519902,4.898742743270625,9.45156966764884,11.062611759594464,1.994566699126649
2023-04-06,5.484029220086246,27.717079426115095,5.023820794645436,9.506419243857113,11.035181425586677,2.002347122151767
2023-04-10,5.396436294658272,29.307156381205154,4.985745837365918,9.696991557719173,11.00238458380107,2.0044025800853023
2023-04-11,5.3554714288963465,29.88244609460956,4.8727276473069825,9.552832075600532,11.13834157348865,2.0049408010624497
2023-04-12,5.332158170055412,29.787559891275624,4.8840982819567165,9.315848272143393,10.765652257484097,1.9967688330163282
2023-04-13,5.514003850591498,30.044541186998075,4.993498567132276,9.304597042609686,11.085270651285043,2.0232910985338695
2023-04-14,5.502347478168395,30.13016365541594,4.929754197449928,9.408320279542655,11.031603753734798,2.0183489166308286
2023-04-17,5.5030131013401,29.10164585601868,4.975581884495805,9.494113756802385,11.153249146128832,2.025591272105532
2023-04-18,5.5443120636746945,30.043045168127488,4.968172697834776,9.72793344554812,10.99045870766613,2.026912276271221
2023-04-19,5.582945963348835,28.486538876493448,4.96955115116706,9.820756424738278,10.768633953989339,2.0265698278045754
2023-04-20,5.550306784177854,27.916573059921408,4.929237277450322,9.529977973668057,9.71914138605213,2.0155106755087515
2023-04-21,5.496019689082019,26.958796684460243,4.923206009007705,9.535249932347336,9.843768474951407,2.0170767021660327
2023-04-24,5.506343273177532,27.2043290925421,4.8544652811096975,9.508178129256603,9.692903912623645,2.019180642946996
2023-04-25,5.454387658164209,27.977463923474772,4.745065531048009,9.226539037307194,9.580798675205948,1.9871285711414444
2023-04-26,5.454054589580993,28.09122505908822,5.0887723812212755,9.477938856083615,9.168157173712029,1.9787118874571958
2023-04-27,5.608923770855497,29.130052841437504,5.251753618322941,9.572874376760836,9.552176390504885,2.018104047565969
2023-04-28,5.651220396955558,28.998084673582255,5.293619322266242,9.756764805112512,9.797852896451559,2.035329113382202
2023-05-01,5.6482227797066145,27.763954040611242,5.264330399638424,10.164981235927366,9.649970030629039,2.033273808875399
2023-05-02,5.613253148442577,28.346054017983956,5.261746334754261,9.918854717978563,9.559331734208644,2.0104213573693697
2023-05-03,5.576950728850948,28.668026234138654,5.244345501889654,9.77539986373839,9.577221003354067,1.9966220036334519
2023-05-04,5.521663914010738,28.511278202745665,5.261746334754261,9.691012957938916,9.612402656412252,1.9824798945774236
2023-05-05,5.780778935879287,29.189943785281237,5.352022720399859,10.08411075877853,10.140727067175748,2.019180642946996
2023-05-08,5.778447455796774,27.37129251988755,5.317566738231458,10.249718442443562,10.243887215077722,2.0197191707776083
2023-05-09,5.720828646879326,27.336208464438577,5.289139348936318,10.045785041857412,10.086463284392838,2.0108616920912663
2023-05-10,5.780444839306616,27.299620668731293,5.380622951475406,10.156190835374936,10.050088770755353,2.0202570849012904
2023-05-11,5.786772628392992,26.685895817607793,5.3427197657485515,10.04824721298703,10.261180508876507,2.0167339468459224
2023-05-12,5.755423061992518,26.49238046824305,5.323078946218982,9.964564935066024,10.01669595362311,2.014091478234347
2023-05-15,5.738747531058452,26.875562055194532,5.331520902651483,10.180099194828435,9.91949919873162,2.0210403283700296
2023-05-16,5.738747531058452,26.721338917585708,5.370803076824492,10.271517615780846,9.92963623894062,2.0075343265463994
2023-05-17,5.759425024938381,27.079267706001648,5.421565048876967,10.61081942685904,10.367322353283722,2.031903708155352
